participant,stimulus,response,rating
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,1,0,2
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,0,1,2
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,1,1,1
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,1,0,2
sim05_d1.0_meta1.8_r4_n400,1,1,1
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,1,1,1
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,0,1,2
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,1,0,2
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,0,0,2
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,0,1,2
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,0,1,2
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,1,0,2
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,0,0,2
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,0,0,2
sim05_d1.0_meta1.8_r4_n400,0,1,3
sim05_d1.0_meta1.8_r4_n400,1,1,1
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,1,1,1
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,1,1,1
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,0,0,2
sim05_d1.0_meta1.8_r4_n400,0,1,4
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,0,1,2
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,1,1,1
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,1,1,1
sim05_d1.0_meta1.8_r4_n400,1,0,3
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,0,0,2
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,1,1,1
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,0,1,4
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,1,1,1
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,1,0,2
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,1,1,1
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,0,1,4
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,1,1,1
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,1,1,1
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,0,1,2
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,0,0,2
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,1,1,1
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,1,0,2
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,0,0,2
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,0,1,4
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,0,1,2
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,1,1,1
sim05_d1.0_meta1.8_r4_n400,0,1,2
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,0,0,2
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,1,0,2
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,1,0,2
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,1,0,2
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,1,0,2
sim05_d1.0_meta1.8_r4_n400,0,0,2
sim05_d1.0_meta1.8_r4_n400,0,1,2
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,1,1,1
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,0,0,2
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,1,1,1
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,0,1,2
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,0,1,2
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,0,0,2
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,1,0,4
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,0,0,2
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,1,0,4
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,1,0,2
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,1,0,4
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,1,1,1
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,0,0,2
sim05_d1.0_meta1.8_r4_n400,1,0,4
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,0,1,2
sim05_d1.0_meta1.8_r4_n400,0,0,2
sim05_d1.0_meta1.8_r4_n400,0,0,2
sim05_d1.0_meta1.8_r4_n400,0,1,2
sim05_d1.0_meta1.8_r4_n400,1,0,3
sim05_d1.0_meta1.8_r4_n400,0,1,3
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,0,1,2
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,0,0,2
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,1,1,1
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,1,0,2
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,1,1,1
sim05_d1.0_meta1.8_r4_n400,0,0,2
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,1,1,1
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,0,0,2
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,1,0,3
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,1,1,1
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,0,1,2
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,0,0,2
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,1,1,3
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,1,1,1
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,1,1,1
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,1,0,4
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,0,0,2
sim05_d1.0_meta1.8_r4_n400,1,0,2
sim05_d1.0_meta1.8_r4_n400,0,1,2
sim05_d1.0_meta1.8_r4_n400,0,0,3
sim05_d1.0_meta1.8_r4_n400,0,0,2
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,0,1,1
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,1,0,3
sim05_d1.0_meta1.8_r4_n400,1,1,4
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,1,1,2
sim05_d1.0_meta1.8_r4_n400,0,0,2
sim05_d1.0_meta1.8_r4_n400,0,0,1
sim05_d1.0_meta1.8_r4_n400,1,0,1
sim05_d1.0_meta1.8_r4_n400,0,1,2
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim05_d1.0_meta1.8_r4_n400,0,0,4
sim06_d1.5_meta1.5_r2_n400,0,1,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,1,0,1
sim06_d1.5_meta1.5_r2_n400,1,0,1
sim06_d1.5_meta1.5_r2_n400,1,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,1
sim06_d1.5_meta1.5_r2_n400,0,1,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,1,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,1
sim06_d1.5_meta1.5_r2_n400,0,1,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,0,1
sim06_d1.5_meta1.5_r2_n400,0,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,1
sim06_d1.5_meta1.5_r2_n400,1,1,1
sim06_d1.5_meta1.5_r2_n400,1,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,1
sim06_d1.5_meta1.5_r2_n400,1,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,1
sim06_d1.5_meta1.5_r2_n400,1,1,1
sim06_d1.5_meta1.5_r2_n400,1,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,1
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,1,1
sim06_d1.5_meta1.5_r2_n400,1,1,1
sim06_d1.5_meta1.5_r2_n400,0,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,1
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,1,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,1
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,1,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,1,0,1
sim06_d1.5_meta1.5_r2_n400,0,1,1
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,0,1
sim06_d1.5_meta1.5_r2_n400,0,1,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,1,1
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,0,1,1
sim06_d1.5_meta1.5_r2_n400,1,1,1
sim06_d1.5_meta1.5_r2_n400,1,0,1
sim06_d1.5_meta1.5_r2_n400,0,1,1
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,0,1,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,1,1
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,0,1,1
sim06_d1.5_meta1.5_r2_n400,0,1,2
sim06_d1.5_meta1.5_r2_n400,0,1,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,0,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,1,1
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,1,1
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,1,1
sim06_d1.5_meta1.5_r2_n400,1,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,0,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,0,1,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,0,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,1,1,1
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,1,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,2
sim06_d1.5_meta1.5_r2_n400,1,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,2
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
sim06_d1.5_meta1.5_r2_n400,1,1,1
sim06_d1.5_meta1.5_r2_n400,0,0,1
